state,date,adult_icu_bed_utilization,prob_breach_7d
ID,2022-09-22,0.66796875,0.15730025
WY,2022-10-16,0.317073170731707,0.025327839
VA,2022-09-21,0.696141479099678,0.07357646
FL,2022-10-01,0.692392156862745,0.24721754
AK,2022-09-21,0.802547770700637,0.040066198
OR,2022-10-16,0.724188790560472,0.1157636
NV,2022-09-29,0.75,0.043192632
NM,2022-10-17,0.775252525252525,0.061569694
OH,2022-10-13,0.730005367686527,0.06813788
ME,2022-10-21,0.760606060606061,0.4914877
KY,2022-10-04,0.7473604826546,0.103112504
VI,2022-10-17,0.55,0.11054411
ME,2022-10-20,0.734328358208955,0.51518244
KY,2022-10-14,0.740058910162003,0.09663965
MO,2022-10-19,0.748842592592593,0.20179363
SC,2022-10-12,0.72831926323868,0.10613473
PR,2022-10-04,0.724247226624406,0.090401866
MI,2022-10-13,0.788655462184874,0.38722745
UT,2022-10-09,0.56949806949807,0.06538015
IN,2022-10-16,0.708289611752361,0.06630507
CA,2022-10-11,0.706336004838954,0.02212483
NM,2022-09-20,0.819843342036554,0.04045645
WA,2022-09-25,0.80695652173913,0.30479804
ND,2022-10-09,0.538095238095238,0.1027958
ME,2022-10-11,0.725,0.3060722
WY,2022-10-07,0.32520325203252,0.0372382
MI,2022-10-04,0.782571912013536,0.33615553
VA,2022-10-20,0.707602339181287,0.19280401
MS,2022-09-27,0.771390374331551,0.06298087
AL,2022-10-17,0.813071895424837,0.07253972
MT,2022-09-29,0.602739726027397,0.08611889
NY,2022-09-30,0.733922651933702,0.35264766
MD,2022-10-07,0.684663536776213,0.30340007
IN,2022-10-06,0.712739793408756,0.05888734
AZ,2022-09-26,0.589570552147239,0.03382791
LA,2022-10-14,0.741095890410959,0.07057574
NC,2022-09-24,0.810232558139535,0.36473045
WA,2022-09-20,0.825021872265967,0.19139037
KS,2022-09-18,0.680958385876419,0.020041516
MA,2022-10-17,0.834028356964137,0.3034324
AZ,2022-10-14,0.632352941176471,0.019728942
NH,2022-09-27,0.833333333333333,0.33399674
FL,2022-10-11,0.729721456994184,0.03637215
FL,2022-10-19,0.753385060094325,0.071045436
MN,2022-09-19,0.754950495049505,0.13295817
AR,2022-09-18,0.71889400921659,0.04889493
NC,2022-10-08,0.822988505747126,0.38574663
NJ,2022-09-21,0.443029016277424,0.123965256
OK,2022-10-02,0.690376569037657,0.077056885
KY,2022-09-19,0.737878787878788,0.09893885
AZ,2022-10-06,0.616173808086904,0.013966403
VA,2022-10-02,0.6528,0.17100564
TX,2022-09-30,0.87255227348158,0.24195333
MS,2022-10-15,0.758666666666667,0.04871755
WY,2022-09-26,0.301587301587302,0.031805452
GA,2022-09-19,0.771622160223196,0.17353259
DC,2022-10-04,0.80448717948718,0.40534437
AL,2022-10-03,0.791720569210867,0.04739286
WI,2022-09-29,0.719101123595506,0.36428767
UT,2022-10-05,0.667311411992263,0.07115751
CO,2022-10-07,0.625905068382944,0.024325091
MT,2022-10-01,0.592760180995475,0.142404
NH,2022-10-06,0.864035087719298,0.2588893
DE,2022-09-26,0.773480662983425,0.0807581
GA,2022-10-02,0.768781627092254,0.12852012
OR,2022-10-07,0.768794326241135,0.036275335
NJ,2022-10-02,0.403669724770642,0.07764147
WA,2022-10-04,0.814592274678112,0.08973474
MI,2022-09-23,0.779040404040404,0.35310352
MD,2022-09-26,0.666402535657686,0.15751046
NE,2022-09-22,0.752642706131078,0.024750298
ND,2022-09-28,0.492753623188406,0.19608726
CO,2022-10-16,0.604928457869634,0.08157617
CA,2022-09-30,0.712614369281536,0.042033415
ID,2022-10-05,0.84251968503937,0.068507835
RI,2022-10-15,0.844594594594595,0.064178504
MA,2022-09-22,0.857260049220673,0.0792332
AR,2022-09-29,0.727272727272727,0.080394514
TN,2022-10-21,0.652566735112936,0.07116578
KY,2022-09-20,0.765813253012048,0.28934824
AK,2022-10-20,0.828767123287671,0.049686007
TX,2022-09-29,0.877059986816084,0.17605606
MA,2022-10-10,0.837209302325581,0.24343091
ID,2022-10-18,0.754940711462451,0.09418708
CO,2022-09-23,0.61741214057508,0.04410457
PA,2022-09-19,0.725620311598384,0.25203425
MS,2022-10-06,0.771505376344086,0.056158185
OK,2022-10-11,0.704545454545455,0.05326146
DC,2022-09-20,0.747692307692308,0.3409507
NE,2022-10-14,0.787941787941788,0.08304626
TX,2022-09-24,0.881545500762583,0.19091584
SD,2022-10-16,0.538135593220339,0.038360193
NJ,2022-10-20,0.446327683615819,0.21807384
DC,2022-10-13,0.811550151975684,0.11835446
UT,2022-10-18,0.632495164410058,0.071997665
TX,2022-10-14,0.880121909922113,0.05255249
CT,2022-10-08,0.713340683572216,0.06262408
WV,2022-10-10,0.752079866888519,0.11096739
IA,2022-10-13,0.720216606498195,0.024719832
AZ,2022-09-17,0.632281553398058,0.037176438
MD,2022-10-16,0.666929755327545,0.08453513
OK,2022-10-21,0.733684210526316,0.11916237
IL,2022-09-21,0.644444444444444,0.06924209
OH,2022-09-26,0.673480512401199,0.0662366
TX,2022-10-19,0.8870116156283,0.13955234
LA,2022-10-18,0.713199723565999,0.031767324
MD,2022-10-06,0.679245283018868,0.30365777
SD,2022-10-08,0.48068669527897,0.07341659
VT,2022-10-21,0.884210526315789,0.35006487
HI,2022-09-28,0.604651162790698,0.13764228
FL,2022-09-22,0.734457160532014,0.08905165
AK,2022-10-19,0.863309352517986,0.05731922
NY,2022-09-25,0.692239663939863,0.3132528
ID,2022-10-04,0.832684824902724,0.1078065
WI,2022-10-13,0.740901213171577,0.15519637
ND,2022-10-17,0.487437185929648,0.10426159
WY,2022-10-06,0.382113821138211,0.040263712
SC,2022-10-11,0.71022290545734,0.06686287
ID,2022-10-12,0.776470588235294,0.07559048
ME,2022-10-02,0.70679012345679,0.41271266
WV,2022-10-17,0.75796178343949,0.107867904
KS,2022-09-17,0.706918238993711,0.007959717
WV,2022-09-22,0.797822706065319,0.128078
WI,2022-10-18,0.730184147317854,0.09848427
WY,2022-10-15,0.276422764227642,0.074777365
NH,2022-09-26,0.828193832599119,0.32999653
MT,2022-10-20,0.617117117117117,0.047380373
VA,2022-10-10,0.664358018114012,0.14653379
NH,2022-10-05,0.836283185840708,0.096173726
AZ,2022-10-05,0.632478632478632,0.07584344
CA,2022-09-22,0.725049369588334,0.07871702
LA,2022-10-13,0.731958762886598,0.030379687
CA,2022-10-19,0.718820182662075,0.068772584
MD,2022-10-15,0.670588235294118,0.11441297
CO,2022-09-29,0.639840637450199,0.08692109
IN,2022-09-27,0.687194525904203,0.02190306
NM,2022-10-09,0.766066838046272,0.048516218
ND,2022-09-20,0.5311004784689,0.16085683
IL,2022-09-24,0.61889356195406,0.12045791
WY,2022-09-18,0.357142857142857,0.047308005
MA,2022-09-21,0.858536585365854,0.08580429
CA,2022-10-10,0.68254688445251,0.047211345
WV,2022-10-12,0.78003120124805,0.09959706
OH,2022-10-06,0.713239283776451,0.047426943
RI,2022-10-05,0.871621621621622,0.45170763
RI,2022-09-30,0.891891891891892,0.22004801
TX,2022-10-13,0.877207880434783,0.1661086
IN,2022-09-17,0.687625754527163,0.050186444
MD,2022-09-18,0.642573471008737,0.21107961
MI,2022-10-12,0.792901878914405,0.29748648
OR,2022-09-29,0.78125,0.19474563
WV,2022-09-21,0.772425249169435,0.12045439
IL,2022-10-01,0.616487455197133,0.052800808
KS,2022-10-02,0.656603773584906,0.008230203
KS,2022-10-07,0.724964739069111,0.027031207
MI,2022-09-29,0.776410691557064,0.42816645
LA,2022-09-25,0.705923344947735,0.07083993
MT,2022-10-11,0.552511415525114,0.04961727
FL,2022-09-30,0.702330674174879,0.15941693
AL,2022-09-27,0.80659767141009,0.04910522
NE,2022-09-21,0.80293501048218,0.081236474
AZ,2022-09-25,0.587301587301587,0.039687917
GA,2022-09-27,0.787044220325834,0.19022536
MN,2022-10-08,0.783980582524272,0.13376963
PR,2022-10-13,0.740061162079511,0.23996453
NC,2022-09-19,0.789184234647113,0.33179635
IN,2022-10-15,0.711907164480323,0.03944438
MI,2022-09-22,0.783864118895966,0.25180864
KY,2022-10-03,0.733483483483484,0.087733045
AR,2022-10-02,0.701492537313433,0.051019453
NH,2022-10-16,0.83710407239819,0.33980548
MN,2022-10-17,0.726495726495726,0.52057165
SC,2022-10-01,0.650462962962963,0.0646256
ID,2022-09-25,0.625514403292181,0.09392024
MS,2022-09-26,0.756324900133156,0.061669327
IN,2022-09-26,0.664,0.052408412
VT,2022-10-12,0.842105263157895,0.26982316
SC,2022-09-22,0.68522815158546,0.044167053
AR,2022-10-07,0.731707317073171,0.053321857
AK,2022-10-10,0.789473684210526,0.065879904
GA,2022-10-08,0.784640390085331,0.062015943
MO,2022-10-01,0.725524475524476,0.05922802
DC,2022-09-28,0.773413897280967,0.19355956
TX,2022-09-23,0.880621422730989,0.18530428
MS,2022-10-05,0.776139410187668,0.052789707
MO,2022-09-30,0.738399071925754,0.14288157
WA,2022-09-19,0.825425246195166,0.11625952
TN,2022-09-28,0.665711947626841,0.10099794
CO,2022-09-18,0.58472553699284,0.060830176
NM,2022-09-28,0.79328165374677,0.09922111
DE,2022-10-15,0.696132596685083,0.21804065
KY,2022-10-09,0.73097617217525,0.10937202
UT,2022-10-04,0.618955512572534,0.045383837
OR,2022-09-23,0.771386430678466,0.109904125
NC,2022-09-18,0.779160903642232,0.39930663
CT,2022-10-02,0.66593164277839,0.14395706
OR,2022-09-18,0.76049766718507,0.14969513
FL,2022-10-18,0.732935414753597,0.027549159
OK,2022-10-10,0.693498452012384,0.05535807
VI,2022-09-27,0.5,0.43082726
RI,2022-09-26,0.883561643835616,0.09496067
AK,2022-10-01,0.866666666666667,0.09967515
VA,2022-10-01,0.649865951742627,0.121737845
AL,2022-09-28,0.797947402180885,0.12814823
PA,2022-10-08,0.755328218243819,0.11102032
MN,2022-10-03,0.72992700729927,0.20888068
RI,2022-10-14,0.863945578231292,0.40309978
AR,2022-09-23,0.746892655367232,0.21112953
MO,2022-10-21,0.749710312862109,0.16568674
OK,2022-09-22,0.750521920668058,0.1497709
OK,2022-09-25,0.685534591194968,0.11985285
NJ,2022-10-01,0.416019760056457,0.13912083
SC,2022-10-18,0.723846153846154,0.06860571
ID,2022-09-20,0.703846153846154,0.11128475
TN,2022-09-23,0.657261410788382,0.10294947
WA,2022-10-03,0.806563039723662,0.1524614
MS,2022-10-14,0.752688172043011,0.042524736
IL,2022-10-20,0.671539961013645,0.051123917
MA,2022-09-30,0.855263157894737,0.25875115
CT,2022-09-19,0.666299559471366,0.13360286
MI,2022-10-18,0.799491309877066,0.36812946
IL,2022-10-10,0.595052083333333,0.039209034
VT,2022-10-19,0.869565217391304,0.200359
MD,2022-10-05,0.694444444444444,0.26913202
NJ,2022-10-10,0.434507042253521,0.06659589
SD,2022-09-19,0.485232067510549,0.145743
SD,2022-10-07,0.483333333333333,0.041372538
AZ,2022-10-13,0.626287098728044,0.035164174
AK,2022-09-30,0.863354037267081,0.20696762
ND,2022-10-12,0.523809523809524,0.12560493
NM,2022-10-03,0.784263959390863,0.119678244
DE,2022-10-05,0.723756906077348,0.25553873
DE,2022-09-25,0.704918032786885,0.23906733
KS,2022-10-19,0.721739130434783,0.038521223
MA,2022-10-15,0.862761506276151,0.41292283
KS,2022-09-22,0.732009925558313,0.023531755
AL,2022-10-12,0.804682686383241,0.10163709
AR,2022-10-16,0.675519630484988,0.019259008
WI,2022-09-24,0.725141471301536,0.05911355
MO,2022-09-20,0.76231884057971,0.21466859
OH,2022-10-05,0.725190839694656,0.06322836
VT,2022-09-27,0.817204301075269,0.20685212
SC,2022-09-30,0.66023166023166,0.038463697
KY,2022-10-02,0.728538283062645,0.05349307
KY,2022-10-01,0.75095785440613,0.0975575
KY,2022-10-12,0.764490095377843,0.024467507
MT,2022-09-26,0.567567567567568,0.09329855
NJ,2022-10-19,0.457627118644068,0.1683532
MO,2022-10-17,0.717859220477022,0.17479526
AL,2022-09-20,0.841899804814574,0.19489351
NH,2022-10-15,0.778761061946903,0.19069517
HI,2022-09-27,0.649289099526066,0.20450681
NH,2022-10-04,0.831858407079646,0.110696904
PA,2022-10-20,0.780701754385965,0.21532679
NE,2022-10-11,0.785714285714286,0.035483632
IA,2022-10-07,0.680147058823529,0.044874474
FL,2022-09-29,0.689433384379786,0.026885306
MT,2022-09-19,0.598173515981735,0.06918998
VA,2022-10-18,0.701284796573876,0.23429106
LA,2022-09-24,0.716262975778547,0.04398018
IA,2022-10-11,0.721311475409836,0.11930787
OK,2022-10-09,0.694300518134715,0.061715066
WY,2022-10-05,0.341269841269841,0.023188919
AK,2022-10-08,0.857142857142857,0.046765756
GA,2022-10-01,0.764943457189015,0.13765453
CO,2022-10-12,0.641129032258064,0.062009092
OH,2022-09-25,0.684196185286104,0.056568086
FL,2022-10-09,0.695705521472393,0.020560376
MS,2022-09-25,0.765171503957784,0.03159193
AR,2022-10-11,0.722411831626849,0.08982762
CA,2022-10-09,0.684139177586986,0.043173365
NV,2022-09-22,0.73384030418251,0.024671566
SC,2022-09-20,0.722049689440994,0.07462371
LA,2022-10-12,0.736263736263736,0.04892793
TN,2022-09-18,0.624586092715232,0.056674767
MO,2022-09-18,0.711460151250727,0.14812365
SC,2022-09-29,0.685714285714286,0.04675109
AZ,2022-09-24,0.609993906154784,0.042890612
CO,2022-10-02,0.60381861575179,0.030142223
NY,2022-09-29,0.73406835722161,0.314153
HI,2022-10-10,0.666666666666667,0.11228864
PR,2022-09-21,0.673701298701299,0.14362904
DC,2022-09-21,0.821875,0.57455736
VA,2022-10-09,0.648158035237587,0.05739112
ND,2022-10-02,0.543269230769231,0.24318759
ID,2022-10-03,0.706122448979592,0.11918944
OK,2022-09-30,0.710855949895616,0.10649415
MI,2022-10-11,0.788413098236776,0.42453897
NJ,2022-09-19,0.423145189918353,0.13437222
HI,2022-10-17,0.652777777777778,0.09419481
MA,2022-10-08,0.841322314049587,0.22951578
AZ,2022-10-19,0.616839536302624,0.02412468
NH,2022-09-25,0.756637168141593,0.19758627
TN,2022-10-10,0.637831125827814,0.049142573
SD,2022-10-06,0.533333333333333,0.1184302
CA,2022-09-17,0.723048891588217,0.049961034
TN,2022-09-27,0.640845070422535,0.12097112
NH,2022-10-14,0.786666666666667,0.6023914
WA,2022-10-01,0.793570219966159,0.27285215
IL,2022-10-09,0.596279373368146,0.054960143
FL,2022-09-18,0.670433436532508,0.100318275
OK,2022-09-28,0.756276150627615,0.094985545
RI,2022-10-03,0.817567567567568,0.17275271
OR,2022-09-22,0.789473684210526,0.1496405
NY,2022-10-01,0.719504095638698,0.20815359
ND,2022-10-03,0.557692307692308,0.21672146
IL,2022-10-08,0.63517489375613,0.056653447
TX,2022-10-12,0.881770032461985,0.16194087
NJ,2022-09-30,0.436132674664785,0.08351578
OH,2022-09-24,0.707935642214344,0.045682564
MI,2022-09-28,0.789473684210526,0.19106297
KS,2022-09-27,0.724874371859296,0.06247078
DE,2022-09-24,0.712707182320442,0.15363558
WV,2022-10-08,0.779264214046823,0.09224392
NV,2022-09-23,0.728426395939086,0.024916712
SD,2022-09-23,0.506224066390042,0.049013022
ID,2022-09-24,0.643137254901961,0.04195524
PR,2022-09-28,0.772727272727273,0.13792981
GA,2022-09-17,0.799088492214204,0.20290828
CA,2022-09-28,0.709020077914294,0.039431952
IA,2022-09-30,0.681735985533454,0.09224384
ME,2022-10-09,0.705521472392638,0.4314195
FL,2022-09-20,0.70907418761496,0.058995135
AR,2022-09-22,0.738496071829405,0.10056942
MA,2022-09-29,0.835918367346939,0.22715738
WA,2022-10-02,0.791917454858126,0.3146201
PR,2022-10-02,0.747384155455904,0.11489692
RI,2022-10-13,0.883561643835616,0.10470192
NC,2022-10-03,0.809040590405904,0.29317743
MT,2022-10-18,0.560538116591928,0.05506507
DE,2022-10-04,0.723756906077348,0.16637863
NY,2022-10-08,0.728311003733802,0.23130758
NM,2022-09-18,0.765625,0.0847198
ND,2022-10-21,0.563981042654028,0.1443816
OK,2022-10-19,0.759414225941423,0.08393764
UT,2022-10-03,0.618955512572534,0.035541292
TX,2022-10-11,0.867253581909201,0.17587082
RI,2022-09-25,0.859060402684564,0.12299152
VT,2022-09-22,0.78125,0.2485101
MA,2022-09-28,0.855155482815057,0.3369484
DC,2022-09-19,0.726114649681529,0.25438502
AS,2022-10-20,0.428571428571429,0.7034588
PA,2022-10-07,0.76729737362327,0.10737115
DE,2022-10-14,0.790055248618784,0.2813283
NM,2022-10-12,0.810126582278481,0.039943885
MT,2022-10-10,0.575342465753425,0.13967115
VA,2022-09-19,0.631888710540396,0.178805
CA,2022-09-25,0.692638696788074,0.043113004
MI,2022-09-21,0.781157583438952,0.3497715
ND,2022-09-23,0.497674418604651,0.14584295
SC,2022-10-19,0.717125382262997,0.09812892
WY,2022-09-27,0.317460317460317,0.05128505
UT,2022-09-25,0.575581395348837,0.07434949
NY,2022-10-20,0.756232075887933,0.37351882
OH,2022-10-19,0.746630727762803,0.059637595
NY,2022-10-15,0.740412325426735,0.35266218
OK,2022-10-17,0.675,0.051814277
OR,2022-09-27,0.784342688330872,0.041311193
IA,2022-10-19,0.714285714285714,0.07532124
TN,2022-10-17,0.640394088669951,0.12208598
NE,2022-09-29,0.794117647058824,0.0957387
WV,2022-10-07,0.769230769230769,0.13177268
KY,2022-10-21,0.783025830258303,0.053666405
ME,2022-10-01,0.714285714285714,0.23595755
OH,2022-10-04,0.700765864332604,0.044793803
IL,2022-09-28,0.643435980551053,0.102538206
HI,2022-10-16,0.613207547169811,0.21024606
AL,2022-10-09,0.761842959117456,0.09352409
IA,2022-09-18,0.629090909090909,0.05241109
WV,2022-10-15,0.804173354735152,0.12614325
GA,2022-10-06,0.800770712909441,0.08114557
CA,2022-10-17,0.681229285929497,0.04082957
OR,2022-10-12,0.765205091937765,0.19025125
OK,2022-09-20,0.746361746361746,0.29080367
LA,2022-10-04,0.70873786407767,0.07095312
KS,2022-10-11,0.740049751243781,0.031297673
IA,2022-09-22,0.730769230769231,0.047715057
MO,2022-10-09,0.7004662004662,0.08256985
MO,2022-10-07,0.736599423631124,0.15909246
AK,2022-09-19,0.831168831168831,0.07694263
TN,2022-10-02,0.63281577843055,0.1060814
WV,2022-09-30,0.746815286624204,0.053260878
CO,2022-09-27,0.608974358974359,0.01665554
OH,2022-10-14,0.720786214324179,0.039899047
MO,2022-10-02,0.70430733410943,0.06639695
MN,2022-09-24,0.772782503037667,0.090630166
NV,2022-10-11,0.738480697384807,0.048314642
CT,2022-10-01,0.677667766776678,0.18499728
IL,2022-09-29,0.633711507293355,0.08047639
SC,2022-10-09,0.675634127594158,0.069957756
CA,2022-09-20,0.706475903614458,0.07588007
LA,2022-09-23,0.7419575633128,0.18523704
IN,2022-10-02,0.676395289298515,0.027660176
VT,2022-09-30,0.797872340425532,0.376522
HI,2022-09-21,0.666666666666667,0.07868829
CO,2022-10-11,0.622687047465808,0.055087637
WI,2022-10-04,0.72275641025641,0.22323242
IA,2022-09-29,0.74326750448833,0.11935362
NM,2022-10-07,0.798004987531172,0.04579622
AK,2022-10-06,0.816993464052288,0.03346072
DC,2022-10-10,0.806349206349206,0.28909874
NE,2022-10-09,0.752620545073375,0.057969246
NJ,2022-10-08,0.437081424039478,0.06619364
PR,2022-10-05,0.731927710843374,0.16452616
MA,2022-09-19,0.821252059308072,0.16420186
MN,2022-10-04,0.7610513739546,0.21332093
AZ,2022-10-04,0.606527093596059,0.05075824
WV,2022-09-28,0.768253968253968,0.15903182
TN,2022-10-16,0.633704161516275,0.106367424
KS,2022-09-30,0.694581280788177,0.04530108
TN,2022-09-21,0.669705760464152,0.13210744
WA,2022-10-14,0.806341045415596,0.091767155
DE,2022-10-03,0.751381215469613,0.36343414
FL,2022-10-07,0.743969465648855,0.054979168
IL,2022-09-19,0.605797101449275,0.19620599
ID,2022-09-23,0.665399239543726,0.15905926
MO,2022-09-28,0.743560389238695,0.18950704
PR,2022-10-10,0.771293375394322,0.16216892
WV,2022-09-19,0.756622516556291,0.13098064
DE,2022-10-13,0.795580110497238,0.23230943
SD,2022-10-12,0.510729613733906,0.052573346
NC,2022-09-30,0.814252873563218,0.3626181
SC,2022-09-19,0.679814385150812,0.1183629
ID,2022-10-13,0.775590551181102,0.045200042
ME,2022-09-20,0.7125,0.38259646
PR,2022-09-20,0.665594855305466,0.064192824
PA,2022-10-01,0.742726754135767,0.33605212
VA,2022-09-29,0.701979668271803,0.14397514
NE,2022-10-06,0.79746835443038,0.06813377
MA,2022-10-18,0.862468931234466,0.34802568
RI,2022-09-24,0.846666666666667,0.0774082
WA,2022-10-21,0.807659574468085,0.29958665
VA,2022-09-28,0.695069667738478,0.24808079
AR,2022-10-18,0.72405929304447,0.046203203
NY,2022-09-19,0.695855614973262,0.19769907
FL,2022-10-16,0.701735524497005,0.019966068
WV,2022-09-23,0.794712286158631,0.10513544
CT,2022-10-20,0.718371837183718,0.2122521
DC,2022-10-05,0.806853582554517,0.40629667
IL,2022-10-18,0.64961139896373,0.06340434
CA,2022-10-07,0.694580549368968,0.05559117
MO,2022-10-16,0.693115519253209,0.09832167
MS,2022-10-20,0.728246318607764,0.022840386
MD,2022-09-27,0.707278481012658,0.23402214
TX,2022-09-22,0.894745457521689,0.28022045
VT,2022-10-11,0.742268041237113,0.6007274
NV,2022-10-18,0.687108886107634,0.03250953
AS,2022-10-08,0.428571428571429,0.3118304
SC,2022-10-16,0.695919938414165,0.04910131
NM,2022-10-21,0.799019607843137,0.11920093
NC,2022-10-13,0.81986143187067,0.3931835
PR,2022-09-26,0.712698412698413,0.24373908
MT,2022-09-21,0.599078341013825,0.082092814
IA,2022-10-14,0.738970588235294,0.055870235
VA,2022-10-08,0.67129877071085,0.20971787
MI,2022-10-10,0.751581611134542,0.1854081
CO,2022-10-10,0.604483586869496,0.02724714
OH,2022-09-30,0.698656429942418,0.03789501
MO,2022-10-06,0.743266475644699,0.12619764
OR,2022-10-11,0.758765778401122,0.17383958
AR,2022-10-04,0.737083811710677,0.069626965
LA,2022-10-03,0.680701754385965,0.040997725
NE,2022-10-18,0.801282051282051,0.07604996
IA,2022-09-17,0.64963503649635,0.04553971
CT,2022-10-13,0.701870187018702,0.058456417
WI,2022-10-03,0.646907216494845,0.11515586
DC,2022-10-08,0.836990595611285,0.5268803
TX,2022-10-18,0.884934346924672,0.18479669
PR,2022-10-14,0.72742474916388,0.038841605
UT,2022-10-08,0.592664092664093,0.06490942
OR,2022-10-21,0.76628895184136,0.27942386
GA,2022-09-21,0.818287485470748,0.241618
KY,2022-09-18,0.723765432098765,0.14228006
AL,2022-09-25,0.784685863874346,0.09188387
CO,2022-10-20,0.6271050521251,0.07436721
VT,2022-10-06,0.739130434782609,0.48794898
CT,2022-09-30,0.677667766776678,0.08936719
NJ,2022-10-07,0.450475854776172,0.10440134
IN,2022-09-21,0.723804925156929,0.036954883
NJ,2022-10-16,0.429936305732484,0.120950274
PR,2022-09-19,0.668918918918919,0.11370753
AK,2022-09-25,0.820689655172414,0.04100983
MT,2022-10-05,0.55,0.049913675
NJ,2022-10-06,0.432203389830508,0.15441702
WY,2022-10-11,0.365853658536585,0.056848608
MO,2022-10-08,0.728060046189376,0.18365219
AL,2022-10-10,0.777993527508091,0.22373039
OK,2022-10-16,0.688935281837161,0.10265211
PA,2022-09-23,0.766510812390415,0.24804829
AR,2022-10-03,0.677966101694915,0.06533507
IL,2022-09-25,0.588159171789065,0.011699244
MD,2022-10-20,0.703409992069786,0.16660917
MS,2022-10-19,0.761713520749665,0.019215234
ND,2022-09-18,0.507317073170732,0.12797831
SD,2022-09-20,0.558333333333333,0.07617352
MN,2022-09-23,0.79415347137637,0.12899388
CO,2022-09-30,0.631872509960159,0.06380892
MT,2022-10-16,0.572072072072072,0.029131284
AZ,2022-10-17,0.589790897908979,0.07153846
NE,2022-09-28,0.775898520084567,0.14125621
AK,2022-09-28,0.844155844155844,0.05908016
MD,2022-10-11,0.691514670896114,0.15733711
CA,2022-10-16,0.690790471855561,0.04156875
SD,2022-10-21,0.520661157024793,0.07384203
WI,2022-10-14,0.744299674267101,0.27054355
DE,2022-10-09,0.756906077348066,0.21824305
PR,2022-09-25,0.6944,0.064794555
ND,2022-10-13,0.484162895927602,0.055648543
NM,2022-10-20,0.799007444168734,0.16947486
ND,2022-10-14,0.511848341232227,0.09220291
MD,2022-09-30,0.683137254901961,0.13399969
CT,2022-09-23,0.672167216721672,0.13382317
NC,2022-10-21,0.821195144724556,0.43952155
MA,2022-09-18,0.80685618729097,0.092027284
GA,2022-09-20,0.805065234075211,0.40055302
NV,2022-10-04,0.731155778894472,0.040446308
MA,2022-10-14,0.857260726072607,0.2802324
IN,2022-10-20,0.685742476566354,0.022019204
VI,2022-10-11,1.0,0.44252196
VT,2022-09-20,0.77319587628866,0.58557916
CA,2022-10-15,0.704819277108434,0.046561807
TX,2022-09-28,0.870811744386874,0.28487918
OK,2022-09-26,0.69109947643979,0.041602917
NJ,2022-09-27,0.432469775474957,0.12935956
NM,2022-10-10,0.7890625,0.08618931
VA,2022-10-07,0.691404164442072,0.15853968
WV,2022-10-19,0.787878787878788,0.17969206
MT,2022-10-08,0.54954954954955,0.062195547
NC,2022-10-12,0.819327731092437,0.23558836
NH,2022-09-21,0.851528384279476,0.07080853
MD,2022-09-19,0.642576590730558,0.15592256
VI,2022-10-02,0.583333333333333,0.27009648
SD,2022-10-01,0.495762711864407,0.05489507
IA,2022-09-28,0.723327305605787,0.06496114
WV,2022-09-27,0.762422360248447,0.13509795
GA,2022-10-20,0.820673453406421,0.097395554
WA,2022-10-13,0.806368330464716,0.2190985
NC,2022-10-01,0.810910772075821,0.43499193
MT,2022-10-15,0.591928251121076,0.08225655
WY,2022-09-19,0.444444444444444,0.1073534
MS,2022-10-01,0.745578231292517,0.03464696
OH,2022-10-17,0.685099427948788,0.01466114
KS,2022-10-04,0.702233250620347,0.048532266
FL,2022-10-06,0.745160798658741,0.028707191
NY,2022-10-18,0.753652058432935,0.38374755
NJ,2022-09-28,0.450966850828729,0.19907294
KY,2022-10-08,0.745247148288973,0.10008124
ME,2022-09-24,0.651234567901235,0.47357103
TX,2022-10-04,0.863408101774356,0.1598895
NV,2022-09-21,0.714646464646465,0.05725201
WV,2022-09-29,0.781299524564184,0.0853483
ME,2022-09-26,0.6875,0.3013391
SC,2022-10-15,0.701767870868563,0.056195915
KS,2022-09-20,0.720496894409938,0.0401708
IN,2022-10-11,0.696689386562804,0.029764596
VI,2022-10-20,0.5,0.10777359
IA,2022-10-18,0.701851851851852,0.04827407
PR,2022-10-09,0.720890410958904,0.09257896
MN,2022-10-07,0.764988009592326,0.08123183
MI,2022-10-03,0.755725190839695,0.14281191
MS,2022-10-10,0.77972972972973,0.04939358
ME,2022-09-29,0.736024844720497,0.35723037
RI,2022-10-18,0.871621621621622,0.1498422
OK,2022-09-29,0.723958333333333,0.096684635
WV,2022-10-05,0.759136212624585,0.11950161
TN,2022-10-14,0.660531697341513,0.046160012
MS,2022-10-18,0.779569892473118,0.063349985
OK,2022-10-06,0.746081504702194,0.1233935
MD,2022-10-19,0.721169036334913,0.11579528
VT,2022-10-09,0.6875,0.39862943
MA,2022-09-25,0.823973176865046,0.32664472
AR,2022-09-27,0.731073446327684,0.06652279
LA,2022-10-17,0.669718309859155,0.039382704
MA,2022-10-16,0.822934232715008,0.30465457
TN,2022-10-07,0.630074565037282,0.038008053
WY,2022-10-01,0.285714285714286,0.027374558
MN,2022-09-22,0.767497034400949,0.15233794
PR,2022-09-18,0.693811074918567,0.07976276
AL,2022-10-02,0.779804560260586,0.074576475
AS,2022-10-13,0.428571428571429,0.59063834
SD,2022-10-20,0.512931034482759,0.16179815
NC,2022-09-23,0.813793103448276,0.4205264
OR,2022-10-02,0.745639534883721,0.16677356
WA,2022-10-08,0.773633998265395,0.24875717
